title,author,isbn,origen
Introducción a las señales y los sistemas discretos.,"Milone, Diego Humberto",9789506981730.0,koha
Alma mater :,"Rojas Mix, Miguel",9789506982065.0,koha
"Bioseguridad, bioingenieria y residuos de establecimientos de salud :","Favant, José Luis",9789506982072.0,koha
"Bioseguridad, bioingenieria y residuos de establecimientos de salud :","Favant, José Luis",9789506982072.0,koha_consulta
Honoris causa :,"Rojas Mix, Miguel",9789506982102.0,koha
"Políticas, prácticas y saberes sobre el ingreso a la universidad :","Badano, María del Rosario",9789506982195.0,koha
Posgrados. Diálogos en la UNER.,"Celman, Susana",9789506982300.0,koha
Lenguas y diversidad.,"Reynoso, Marcela",9789506982768.0,koha
Evaluaciones :,"Celman, Susana",9789506983055.0,koha
El río Paraná :,"Beck-Bernard, Lina",9789506983154.0,koha
Revolución y lucha por la organización :,"Vilar, Juan Antonio",9789506983321.0,koha
"Derechos, políticas sociales y problemáticas contemporáneas :","Cazzaniga, Susana",9789506983352.0,koha_consulta
Álgebra lineal y geometría analítica.,"Colombo, María Mercedes",9789506983468.0,koha_consulta
Álgebra lineal y geometría analítica.,"Colombo, María Mercedes",9789506983468.0,koha
"Entre Ríos, mi país.","Gerchunoff, Alberto",9789506983536.0,koha
Acceso a la justicia :,"Riegelhaupt, Elena",9789506983574.0,koha
Aguafuertes fluviales de Paraná.,"Arlt, Roberto",9789506983598.0,koha
En la naturaleza.,"Colmont, Marie",9789506983604.0,koha
Maternidades adolescentes en contextos de pobreza :,"Genolet, Alicia",9789506983673.0,koha_consulta
La Confederación Argentina :,"Vilar, Juan Antonio",9789506983680.0,koha
La pluma y la lente :,"Román, Mario Sebastián",9789506983697.0,koha_consulta
Administración en contexto.,"Doval, Inés María",9789506983826.0,koha_consulta
Formación en salud mental :,"De Riso, Silvia",9789506983833.0,koha_consulta
Prácticas políticas de gobierno escolar.,"Andretich, Gabriela",9789506983840.0,koha_consulta
Del pasado entrerriano. Cuentos y anécdotas paranaenses,Francisco D. Segovia,9789506983864.0,bidi
Cronosíntesis.,"Barrandéguy, Emma",9789506983888.0,koha
El país del río :,"Arlt, Roberto",9789506983901.0,koha
La escuela secundaria disputa sentidos,Carina Rattero y Candela San Román (compiladoras),9789506984069.0,bidi
Variaciones del estudiar. Desde relatos de estudiantes en Ciencias de la Educación,María Amelia Migueles [et al],9789506984229.0,bidi
"Paraná, rosa de otoño",Amaro Villanueva,9789506984236.0,bidi
Islote municipal,"Villanueva, Ortíz, Saer y otros",9789506984243.0,bidi
Poemas a las cosas de la calle sucia,Nicolás J. Jozami,9789506984250.0,bidi
Revolución y lucha por la organización. Primera y segunda décadas de la revolución 1810 - 1829,Juan A. Vilar,9789506984328.0,bidi
Política y felicidad. Análisis fragmentario de una versión sobre lo imposible,Gladis Ana Catalina Martínez,9789506984335.0,bidi
La confederación Argentina. Época de Rosas 1829-1852,Juan A. Vilar,9789506984427.0,bidi
Lecturas del cuerpo-del-paciente,Carina Muñoz,9789506984434.0,bidi
Hacia la derrota federal. La Confederación Argentina 1852-1862,Juan A. Vilar,9789506984441.0,bidi
"La libertad como tecnología de gobierno. Derechos, Estado y poder en el liberalismo y neoliberalismo",Beatriz Dávilo [et al].,9789506984458.0,bidi
Breve manual de lectura y escritura para la universidad /,"Clérici, Carolina",9789506984762.0,koha_consulta
Breve manual de lectura y escritura para la universidad /,"Clérici, Carolina",9789506984762.0,koha
Semillas de orquídeas (de la región litoral),Víctor H. Lallana (compilador),9789506984793.0,bidi
Excursiones escolares,José B. Zubiaur,9789506984809.0,bidi
Intimidades monumentales de Paraná. Crónicas seleccionadas,Amaro Villanueva,9789506984816.0,bidi
Sistemas de producción de leche,Francisco Etchevers,9789506984823.0,bidi
Breve manual de lectura y escritura  para la universidad,Carolina Clerici,9789506984830.0,bidi
Introducción a la contabilidad,Eduardo Asueta y María Pastora Braghini,9789506984847.0,bidi
Manual de cálculos para el diseño de plantas de faena aví­colas,Elbio Miguel Woeffray,9789506984915.0,bidi
Matemática aplicada al cálculo financiero,Luis Alberto Zacarías,9789506984922.0,bidi
Prácticas políticas de gobierno escolar,Gabriela Andretich (compiladora),9789506984939.0,bidi
Cuestiones de legitimidad y legitimación en trabajo social. El caso argentino,Susana Cazzaniga,9789506985042.0,bidi
Periodismos: variaciones elementales. Pensar y hacer para hacer pensar,Guillermo Alfieri y Víctor Fleitas,9789506985059.0,bidi
Herramientas participativas para la comunicación comunitaria. Una metodología de intervención en situación,"Pilar Espósito, Marianela Morzán, Mara Muscia e Irene Roquel (coordinadoras)",9789506985066.0,bidi
Autobiografía,Alberto Gerchunoff,9789506985080.0,bidi
Viaje al país de la esperanza,Mauricio Chajchir,9789506985097.0,bidi
Constitución y pandemia. Análisis del regimen de emergencia frente a la COVID-19,Mariela Puga,9789506985219.0,bidi
La política económica de un país emergente. Lecciones a partir del caso argentino reciente,"Flavio Buchieri, Ivana Finucci Curi y otros/as",9789506985233.0,bidi
Ensayos para otra escuela posible: la secundaria en cuestión,Carina Rattero (compilación),9789506985240.0,bidi
"Violencia familiar y contra la mujer. Saberes, prácticas y políticas para su prevención",Ruth Noemí Lemos (compilación),9789506985257.0,bidi
La querencia. Entre arroyos y cuchillas,Nicolás Rapoport,9789506985264.0,bidi
Bajo el signo del agua. Antología poética,Tuky Carboni,9789506985271.0,bidi
La invasión de las bárbaras. Estudio sobre desobediencia estética en el Encuentro Nacional de Mujeres de 2010,Mariela Isabel Herrera,9789506985288.0,bidi
Un enorme parasol de tela verde,Martín Prieto,9789506985530.0,bidi
La Argentina Moderna. El Roquismo. 1880-1904,Juan A. Vilar,9789506985547.0,bidi
Prácticas de Botánica morfológica en Agronomía,Alberto A. Galussi y Yanina G. Gillij (dirección),9789506985554.0,bidi
"Discapacidad, teoría tullida y autoridad narrativa. Resistir la normalidad","Alfonsina Angelino, María Eugenia Almeida y Camila Arbuet Osuna (coordinadoras)",9789506985561.0,bidi
Andando la ciudad,María Celeste Mendaro,9789506985585.0,bidi
El Estado Nacional Argentino.1862 -1880,Juan A. Vilar,9789506985639.0,bidi
Otra interpretación de nuestro pasado. Los primeros pobladores. Invasión europea y coloniaje español,Juan A. Vilar,9789506985646.0,bidi
Aguafuertes fluviales de Paraná,Roberto Arlt,9789506985653.0,bidi
Mi hogar de niebla,Ana Teresa Fabani,9789506985677.0,bidi
Recuerdos de mi niñez en la ciudad de Paraná 1877-1889,Moisés G. Velasco,9789506985684.0,bidi
Remontando el Río Paraná,Theodore Child,9789506985691.0,bidi
La obra literaria,Alberto Gerchunoff,9789506985738.0,bidi
Compartir las ciencias. Comunicación y apropiación de conocimientos en la extensión universitaria,Andrés Wursten,9789506985752.0,bidi
La formación en Trabajo Social en Entre Ríos. Un estudio sobre su surgimiento y las estrategias de intervención,María Rosana Pieruzzini,9789506985769.0,bidi
Hacer comunicación comunitaria desde la Universidad. Redefiniciones a partir de la experiencia,Patricia Fasano,9789506985776.0,bidi
Universidad y evaluación estado del debate.,"Puiggrós, Adriana",9789507012068.0,koha
Docente y programa lo institucional y lo didáctico.,"Díaz Barriga, Ángel",9789507012471.0,koha_consulta
El tecnoscopio.,"Buch, Tomás",9789507013430.0,koha
Exámenes orales y escritos :,"Galli, Amanda",9789507100093.0,koha_consulta
Evaluación educacional :,"Ferrante, Adela",9789507100093.0,koha_consulta
Universidad y salud integración docente-asistencial.,"Galli, Amanda",9789507100192.0,koha_consulta
El proceso de enseñanza y aprendizaje.,"Kancepolski, Jorge",9789507100239.0,koha_consulta
Curriculum y programación educacional.,"Galli, Amanda",9789507100246.0,koha_consulta
Estrategias de enseñanza.,"Castro, Claudia",9789507100260.0,koha_consulta
"Observación sistemática, encuestas y entrevistas :","Galli, Amanda",9789507100284.0,koha_consulta
Digesto de leyes nacionales y provinciales de la República Argentina sobre VIH/SIDA.,"Vazquez Acuña, Martín E.",9789507100536.0,koha_consulta
"Transformaciones del sector salud en la Argentina estructura, proceso y tendencias de la reforma del sector entre 1990 y 1997.","[Guerrero Espinel], [Eduardo]",9789507100604.0,koha_consulta
Mortalidad infantil.Un indicador para la gestión local :,"Spinelli, Hugo",9789507100673.0,koha
Metodología de la evaluación de programas:un enfoque práctico.,"Alvira Martín, Francisco",9789507246036.0,koha_consulta
Cómo hacer una tesis :,"Sabino, Carlos A.",9789507247576.0,koha
El juego del discurso :,"Prieto Castillo, Daniel",9789507248894.0,koha
Patentes y competencia.,"Correa, Carlos M.",9789507270949.0,koha
Responsabilidad civil de los médicos :,"Lorenzetti, Ricardo Luis",9789507271274.0,koha_consulta
Responsabilidad civil de los médicos :,"Lorenzetti, Ricardo Luis",9789507271311.0,koha
La empresa médica.,"Lorenzetti, Ricardo Luis",9789507271540.0,koha
La empresa médica.,"Lorenzetti, Ricardo Luis",9789507271540.0,koha_consulta
Responsabilidad de los profesionales.,"Mosset Iturraspe, Jorge",9789507273315.0,koha_consulta
El valor de la vida humana. El valor de la vida humana en el derecho del trabajo /,"Mosset Iturraspe, Jorge",9789507273940.0,koha_consulta
Bioética y derecho /,"[Bergel], [Salvador D.]",9789507274497.0,koha
Contratación y retribución de ingenieros :,"Butlow, Daniel Enrique",9789507393532.0,koha
Derecho Penal: Parte General,Enrique Bacigalupo,9789507410734.0,bidi
Derecho penal: Parte General,Enrique Bacigalupo,9789507410734.0,bidi
Selecciones de Derecho Procesal Penal Tomo 3,Rua Ramiro J.,9789507411014.0,bidi
Juicio sucesorio,Azpiri Jorge O.,9789507411021.0,bidi
Contrato de compraventa,Aparicio Juan Manuel,9789507411038.0,bidi
Derechos del niño,Beloff Mary,9789507411045.0,bidi
"Código Civil y Comercial de la Nación, Tomo 14",Barreira Delfino Eduardo A. | López Mesa Marcelo,9789507411052.0,bidi
Medidas cautelares,Martínez Araujo Alejo A.,9789507411083.0,bidi
La defensa penal 1,Rusconi Maximiliano,9789507411151.0,bidi
Cómo resolver casos,Díaz Eduardo A.,9789507411199.0,bidi
Juicio de usucapión,Humphreys Ethel,9789507411205.0,bidi
Casos Derecho penal 1: Parte General,Marcelo A. Sancinetti,9789507411946.0,bidi
Derecho penal: Parte General 1,Günter Stratenwerth ,9789507412004.0,bidi
Casos Derecho penal 2: Parte General,Marcelo A. Sancinetti,9789507412110.0,bidi
Casos Derecho penal 3: Parte General,Marcelo A. Sancinetti,9789507412226.0,bidi
Tratado de Derecho penal,Feuerbach Anselm v.,9789507412868.0,bidi
"Jurisprudencia penal de la Corte Suprema de Justicia de la Nación, Tomo 4",Pitlevnik Leonardo G.,9789507413605.0,bidi
Defendiendo a la Humanidad,Fletcher George | Ohlin Jens D.,9789507413872.0,bidi
Prueba y convicción judicial en el proceso penal,Andrés Ibañez Perfecto,9789507414077.0,bidi
Delitos de insolvencia,Erbetta Daniel,9789507414114.0,bidi
Las audiencias judiciales,Díaz Eduardo A.,9789507414138.0,bidi
"Causalidad, riesgo e imputación",Sancinetti Marcelo A.,9789507414145.0,bidi
Escuchas telefónicas,De Langhe Marcela,9789507414169.0,bidi
Introducción al estudio del derecho penal,Barreto Tobías,9789507414176.0,bidi
Daño producido por el despido y su reparación,Ferreirós Estela M.,9789507414183.0,bidi
"Constitución de la Nación Argentina, tomo 1",Sabsay Daniel A.,9789507414299.0,bidi
La distinción entre dolo e imprudencia,Puppe Ingeborg,9789507414572.0,bidi
"Constitución de la Nación Argentina, tomo 2",Sabsay Daniel A.,9789507414619.0,bidi
Anti-Hobbes,Feuerbach Anselm v.,9789507414657.0,bidi
Relación de dependencia,Perugini Alejandro H.,9789507414701.0,bidi
"Jurisprudencia penal de la Corte Suprema de Justicia de la Nación, Tomo 8",Pitlevnik Leonardo G.,9789507414855.0,bidi
"Constitución de la Nación Argentina, tomo 3",Sabsay Daniel A.,9789507415081.0,bidi
El derecho penal de la revolución Bávara de 1918/9,Sarrabayrouse Eugenio,9789507415180.0,bidi
Derecho penal contemporáneo,Schünemann Bernd,9789507415197.0,bidi
Juicio por rendición de cuentas,Formaro Juan J.,9789507415203.0,bidi
"Constitución de la Nación Argentina, tomo 4",Sabsay Daniel A.,9789507415241.0,bidi
Casos de Derecho procesal penal,Ziffer Patricia S.,9789507415319.0,bidi
La estructura de las negociaciones colectivas de trabajo,Ramírez Bosco Luis,9789507415333.0,bidi
Derecho penal: Parte General,Frister Helmut,9789507415388.0,bidi
La delación premiada en el derecho penal,Riquert Marcelo A.,9789507415401.0,bidi
Jurisprudencia laboral 1,Formaro Juan J.,9789507415456.0,bidi
El estándar de prueba y las garantías en el proceso penal,Laudan Larry,9789507415463.0,bidi
El dolo eventual,Pérez Barberá Gabriel,9789507415470.0,bidi
Recursos y acciones contra una sentencia penal arbitraria,Parma Carlos,9789507415487.0,bidi
El juicio oral,Gómez Urso Juan Facundo,9789507415562.0,bidi
Lecciones fundamentales de derecho político,Guido I. Risso,9789507415616.0,bidi
«Compliance» y derecho penal,Bacigalupo Enrique,9789507415647.0,bidi
Observaciones sobre la tortura,Verri Pietro,9789507415654.0,bidi
Jurisprudencia laboral 2,Formaro Juan J.,9789507415661.0,bidi
Organización y funcionamiento del Congreso de la Nación Argentina,Midón Mario A. R.,9789507415692.0,bidi
"Pasado, presente y futuro del tratamiento jurídico-penal de los crímenes internacionales",Werle Gerhard,9789507415722.0,bidi
Decretos de necesidad y urgencia,Midón Mario A. R.,9789507415784.0,bidi
Delitos contra la seguridad de la Nación,Barrita Cristian | Torres Sergio G.,9789507415814.0,bidi
Jurisprudencia laboral 3,Formaro Juan J.,9789507415852.0,bidi
"Jurisprudencia penal de la Corte Suprema de Justicia de la Nación, Tomo 14",Pitlevnik Leonardo G.,9789507415876.0,bidi
Tendencias,Pastor Daniel,9789507415883.0,bidi
"Jurisprudencia Casación Penal, tomo 6",Ziffer Patricia S.,9789507415890.0,bidi
Juicio de amparo individual,Jimenez Eduardo P.,9789507415920.0,bidi
Juicio de amparo coletivo,"Claudia, Sbdar",9789507415937.0,bidi
Juicio de amparo fiscal y aduanero,Ábalos María Gabriela,9789507415944.0,bidi
El tratamiento penitenciario,Arocena Gustavo A.,9789507415968.0,bidi
Código Procesal Penal de la Nación,"Guillermo, Navarro",9789507416057.0,bidi
La prueba en el proceso penal,Chaia Rubén A.,9789507416064.0,bidi
Carta orgánica del Banco Central de la República Argentina,Barreira Delfino Eduardo A.,9789507416071.0,bidi
"Jurisprudencia de Casación Penal, Tomo 7",Ziffer Patricia S.,9789507416101.0,bidi
"Tortura, incesto y drogas: reflexiones sobre los límites del derecho penal",Greco Luis,9789507416125.0,bidi
Sistema del hecho punible 1,Roxin Claus,9789507416132.0,bidi
El derecho a la verdad y su realización por medio del proceso penal,Pastor Daniel,9789507416170.0,bidi
Tendencias modernas del derecho penal y procesal penal,Bacigalupo Enrique,9789507416187.0,bidi
Derecho del imputado a revisar su condena,Herbel Gustavo A.,9789507416200.0,bidi
El sistema penal desde las garantías constitucionales,Rusconi Maximiliano,9789507416217.0,bidi
"Jurisprudencia penal de la Corte Suprema de Justicia de la Nación, Tomo 15",Pitlevnik Leonardo G.,9789507416224.0,bidi
Principios básicos de la ejecución de la pena privativa de la libertad,Arocena Gustavo A.,9789507416262.0,bidi
El régimen penal del cheque,"Juárez Ana Luisa, Righi Esteban",9789507416279.0,bidi
Juicio de amparo por mora de la administración,Gusmán Alfredo S.,9789507416286.0,bidi
Juicios y procesos de consumidores y usuarios,Esain José,9789507416293.0,bidi
La trata de personas,Tazza Alejandro,9789507416309.0,bidi
Manual de instrucciones al jurado,Schiavo Nicolás,9789507416347.0,bidi
Teoría constitucional,Pablo Manili ,9789507416354.0,bidi
"Código penal,  14 A y B",Zaffaroni Eugenio R.,9789507416385.0,bidi
Técnicas del procedimiento penal,Nardiello Ángel G.,9789507416408.0,bidi
Delitos en el mercado financiero,Guzmán Nicolás,9789507416414.0,bidi
Derecho político profundizado,Guido I. Risso,9789507416415.0,bidi
Ejecución de las penas privativas de la libertad,Fellini Zulita,9789507416422.0,bidi
"Jurisprudencia penal de la Corte Suprema de Justicia de la Nación, Tomo 16",Pitlevnik Leonardo G.,9789507416446.0,bidi
Juicio de hábeas corpus,Ledesma Ángela E.,9789507416521.0,bidi
Garantías Constitucionales en el Proceso Penal,"Alejandro D, Carrió",9789507416552.0,bidi
Derecho penal tributario,Silvestroni Mariano H. | Virgolini Julio,9789507416569.0,bidi
Escritos sobre derecho penal 1,Ferrajoli Luigi,9789507416583.0,bidi
Escritos sobre derecho penal 2,Ferrajoli Luigi,9789507416590.0,bidi
Lineamientos de la teoría del delito,Enrique Bacigalupo,9789507416620.0,bidi
La culpabilidad: antes y después de la neurociencia,Balcarce Fabián I.,9789507416644.0,bidi
"Jurisprudencia de Casación Penal, Tomo 8",Ziffer Patricia S.,9789507416651.0,bidi
Juicios de consumidores,Tambussi Carlos E.,9789507416668.0,bidi
"Jurisprudencia penal de la Corte Suprema de Justicia de la Nación, Tomo 17",Pitlevnik Leonardo G.,9789507416682.0,bidi
Derecho Penal: Parte general 1,"Jorge De La Rúa, Aída Tarditti",9789507416705.0,bidi
El ABC de la instrucción penal 1A,Gómez Urso Juan Facundo,9789507416743.0,bidi
La reforma del Código Penal,Rusconi Maximiliano | Villar Mario A.,9789507416750.0,bidi
"Código Civil y Comercial de la Nación analizado, comparado y concordado.T I y II",Alberto J. Bueres,9789507416798.0,bidi
